user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Oor Grace💙,Closer than you think,#Truth Hunter amidst Media Lies! #indyref2 #OneScotland #BairnsNOTBombs #AntiSectarian #LovethyNeighbour #EcoFriendly #FrackFree #WorldisaVillage #noplanetB🌍,2013-03-25 19:49:14,1703,3178,52254,False,2022-01-22 21:10:06,@BBCNews Free #covid #Masks in #USA !  https://t.co/XBnoaPiBDv,"['covid', 'Masks', 'USA']",Twitter Web App,False
Riyadh Daily,Saudi Arabia,First English daily published from the Saudi capital.. contact us: RD@alriyadhdaily.com,2012-12-15 14:18:04,26629,12,34,False,2022-01-22 21:10:00,"#UK records 76,807 new #COVID cases, 297 deaths
-
https://t.co/fCnLozbNYe https://t.co/SvO9W52vvf","['UK', 'COVID']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 21:09:40,7 Day Covid Growth in Deaths per 1K Population by County For SD   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/H6dqYeFIyp,,smcapplication,False
Evan Kirstel #TechFluencer,#RemoteWork #Boston ,Need to scale your #B2B reach & engagement on #socialmedia? I can help!   Focused on #Cloud #Telecom #5G #DigitalHealth #AI #CX  https://t.co/3QNCqBCFny,2009-04-25 12:45:16,317177,280362,589050,False,2022-01-22 21:09:26,#Covid reinfection: how likely are you to catch virus multiple times?  https://t.co/eb82eccP28,['Covid'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 21:07:55,7 Day Covid Growth in Deaths per 1K Population by County For SD   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/dIfWJ4Y7zl,,smcapplication,False
Clinical Gero,,"The editors' Twitter feed for the Clinical Gerontologist: Perspectives on Behavioral Health, Diversity, and Aging.  A Taylor and Francis Journal. #clinicalgero",2016-06-10 15:02:59,1395,4225,1660,False,2022-01-22 21:07:33,"2022 Issue 1! #mentalhealth in #Older Adults during #COVID: “We thank each of these authors for cataloging examples of creativity, resilience, and humanity in older adults and their caregivers through research, clinical implementation, and case studies” https://t.co/eRtCvuF016 https://t.co/dwTp44zjFT","['mentalhealth', 'Older', 'COVID']",Twitter for iPad,False
Get.Your.Boost.On,,"Journalist, advocate, patriot. Not a doctor.",2019-02-13 00:20:49,1238,148,669,False,2022-01-22 21:07:17,@joncoopertweets lol Not if you’re a Republican who planned to base your 2022 campaign around Biden and Dems not “solving” #covid.,['covid'],Twitter for iPhone,False
Il Pensiero Del Mattino,,Let's go Brandon! On GETTR: ThinkBetter,2018-06-25 21:44:48,76,97,1951,False,2022-01-22 21:07:09,@shawsie14 @NigelWa10314331 Before #Covid,['Covid'],Twitter for Android,False
Fails.us,"Seattle, WA","Oh, this #MassPsychosisFormation has been going on far, far longer than this. Ask Native Americans whose lives, language, and way of life are systematically...",2009-10-12 04:11:20,5200,4583,411,False,2022-01-22 21:07:05,"The #covid fake pandemic is exposed,the #criminals will face justice #agenda2030 is losing to the enlightened human society and soon all #secret society #pedophiles and #children killers will pay. @gatesfoundation @WHO #ExposeFauci #genocide #كورونا #تونس https://t.co/roYIuTDTgK https://t.co/SjnBvO9bKT","['covid', 'criminals', 'agenda2030']",dlvr.it,False
Kyodo News | Japan,"Tokyo, Japan","Breaking news, photos and more from Kyodo News, Japan's leading news agency.
https://t.co/DUffcmyfmv
https://t.co/ZmdBkRYb9c
https://t.co/JU8HEipLLT",2010-09-20 20:44:13,23344,150,25,True,2022-01-22 21:06:00,"#Japan's daily #COVID cases top 50,000 for 1st time

https://t.co/wnGFLMVR2y","['Japan', 'COVID']",TweetDeck,False
.,,My adjectives are noisy and chaotic.,2020-05-10 22:35:47,317,429,3883,False,2022-01-22 21:05:54,i'm not sure it's a good thing when derek sloan is your speaker #covid #nlpoli https://t.co/YhGIxWQh1z,"['covid', 'nlpoli']",Twitter Web App,False
Health Policy Watch - Global Health News Reporting,"Geneva, Switzerland",Independent global health policy news by accredited journalists. Free reporting by non-profit media. Sign-up 4 daily email news alerts @ https://t.co/r0HqGgafC7,2017-11-14 13:17:15,12346,4062,1116,False,2022-01-22 21:05:45,"Mixed Reaction in #Africa to New @WHO Position on #COVID #Boosters; Brings #LMICs in line with global trends but could it also sap #Africa's newfound  #vaccine supply chains?  See report by @PaulAdepoju https://t.co/ZzihxY5M1X @jNkengasong ⁦@AfricaCDC
⁩ https://t.co/VSCbisibX1","['Africa', 'COVID', 'Boosters', 'LMICs']",@healthpolicyw,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 21:05:36,7 Day Covid Growth in Deaths per 1K Population by County For SC   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/KwZAt4EGWI,,smcapplication,False
"hugh anthony, phd","toronto, canada","storyteller | speaker |strategist | assignment & co | cofounder, the new humanity initiative | contributor @medium",2010-03-04 03:30:32,1488,1475,8155,False,2022-01-22 21:05:36,"Truckers in Canada are now saying ""Starve to death"" because we're shutting down all trucking in Canada beginning January 23 and we will not return to work until ALL the mandates are permanently removed.

#foodshortage #Canada #JustinTrudeau #covid #food #emptyshelvestrudeau",,Twitter for Android,False
LFC,🌍 👈🏻,"Oppression and lack of humanity/brotherhood is rife in the world.
Why? Greed, money and power. 
Standard disclaimer.

#LFC
#Champions
#YNWA
#BOOOM",2014-05-10 23:14:16,75,247,3487,False,2022-01-22 21:05:12,"@LouisStaples Bang on right there. The police are reluctant to investigate anything related to 10 Downing St, makesou wonder why we Muslims were *targeted*, *picked on* + *victimised * yet Christmas will be ""saved"". One rule for Tories + another for everyone else? Or racist Tories? #eid #covid",,Twitter for Android,False
Win Li - Fight for our children's future 🌍🌎🌏,Between the A1(M) and the A10,"Research Nurse | Feline friendly | All views my own | He/Him
#ClimateEmergency #ProgressiveAlliance #GTTO #RejoinEU #COVIDisAirborne #WearAMask #FBNHS 💙",2016-04-29 21:38:22,3090,3114,9039,False,2022-01-22 21:05:11,"@Rupi_tweets @stevo5june I'm sorry to hear you've both tested positive for #COVID19. I hope you have a speedy recovery and with no lasting health implications.

I agree we need to retweet all of our #COVID stories - https://t.co/P0jIfndmrI - to show the full extent of the #ToryCovidCatastrophe https://t.co/NVJgzXWQNV",['COVID19'],Twitter Web App,False
.,,My adjectives are noisy and chaotic.,2020-05-10 22:35:47,317,429,3883,False,2022-01-22 21:04:17,#meatloaf was all about freedom. but he couldn't join them. #covid #nlpoli https://t.co/CTAMHmteyO,"['meatloaf', 'covid', 'nlpoli']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 21:04:01,7 Day Covid Growth in Deaths per 1K Population by County For SC   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/hIqD942coF,,smcapplication,False
OurRoomToBloom,,"A space for healing and awareness through creativity and arts. There is life after abuse. #ChooseToBloom 💜 #Narcissisticabuse
•Support •Coaching •Spirituality",2019-11-22 22:24:11,374,414,940,False,2022-01-22 21:03:54,"https://t.co/bHVNktkjxN

We are not in the clear just yet! Though the world has opened back up in terms of gatherings, movie theaters, shopping etc. The pandemic is still very real.🧿💜 #Youtube #Covid #Corona https://t.co/C4vUPGtEuB",,Twitter for Android,False
Michelle Efendi,"Boston, MA",,2016-01-11 02:13:07,284,98,3639,False,2022-01-22 21:03:53,"Self identified, “White Nationals” at @BrighamWomens Boston supporting DJ Ferguson (denied heart transplant unless he takes #Covid jab). We’ll see divisions grow greater, @MayorWu, cuz you keep forcing it. #BostonSegregates #BostonDiscriminates #bospoli #mapoli #informedconsent https://t.co/FiNrogXT7g",,Twitter for iPhone,False
save DEMOCRACY,USA,NON-VOTERS ARE UNDEFEATED. THEY'VE WON EVERY ELECTION. Join https://t.co/5csCrsXWsk to change that & help save DEMOCRACY from Tyranny. https://t.co/qkljCYU9pk,2020-02-07 14:49:27,5875,4709,577,False,2022-01-22 21:03:24,"I don’t know what game GOP Rep. Nancy Mace is playing. But, I’ve never played it or seen anyone play it before. Have you? I sincerely hope this was pre- #COVID
https://t.co/V1W9QuhnaZ 02",,The Social Jukebox,False
California National Party (CNP),California Republic,Overtaxed. Underrepresented. To DC we are just a province to loot.  California it's time for independence. #UBI #MediCal4All #VoteCNP #FreeTheBear,2015-02-09 06:40:46,5195,3097,65214,False,2022-01-22 21:03:23,"Another ""mild"" #Covid death. https://t.co/Ewhz8hAvog",['Covid'],Twitter Web App,False
"Delphi Advisers, LLC",,"Specializing in comprehensive wealth management, financial planning, and global capital markets. 

information posted is not investment advice",2019-08-26 13:08:54,99,33,19,False,2022-01-22 21:03:22,"#COVID and the #Omicron variant have pushed much of the country into working remotely and according to @wsj, this may mean the traditional ""sick day"" is a thing of the past. https://t.co/rLDP4D0CVS https://t.co/LfyCS1qEg6","['COVID', 'Omicron']",AdvisorStream v2,False
Y  Johnson,California,SoCal Gal trying to make a difference in this life. Searcher of Truth #Walkaway #GodFirst #ISupportOurTroops,2009-05-09 21:09:53,1836,2536,5054,False,2022-01-22 21:03:18,"It sucks that's my parents first GREAT GRANDPARENTS REVEAL is happening and they are not there because we all caught #COVID. 

It's a mixed day of emotions. These moments are once in a lifetime! https://t.co/LBjMziVchz",,Twitter for Android,False
Lisa Marie Meadows,United States,Author/Nurse/Actor/Instagram lisamariemeadows/⚽️🚀📙#BLM A Wave Series -Pandemic Romance https://t.co/GTz4RazT1m https://t.co/aY0YQsOBC1,2018-08-24 05:05:50,7129,7770,9465,False,2022-01-22 21:03:17,"@CityNewsMTL A New light of hope has awakened on the horizon, as the world emerges from the pandemic. Will Shelby and Simon overcome this final obstacle? What will our world look like? We will have to wait and see.-A Third Wave-The Survival. #COVID #Omicron #booktwt 
https://t.co/7AHELPzbnY https://t.co/b3RgCjx2e8",,Twitter Web App,False
marc friedrich,Germany,"6 x Bestsellerautor, Freigeist, Finanzexperte, Speaker, Vordenker, Honorarberater; Economist, 6 x bestselling Author, consultant, Gold #bitcoin silver #uranium",2018-08-08 20:30:22,45490,370,11939,False,2022-01-22 21:02:59,"„I am done with #covid. it’s a pandemic of bureaucracy“ 
True words from @bariweiss at Real time with @billmaher 
The narrative changes. We are closer to the end. 
https://t.co/aB9uAcYD7I",['covid'],Twitter for iPhone,False
Out Of Sight,THE WORLD,“We're so busy watching out for what's just ahead of us that we don't take time to enjoy where we are.”,2011-01-14 12:59:40,138,59,81,False,2022-01-22 21:02:47,"The #covid fake pandemic is exposed,the #criminals will face justice #agenda2030 is losing to the enlightened human society and soon all #secret society #pedophiles and #children killers will pay. @gatesfoundation @WHO #ExposeFauci  #genocide 
 #كورونا  #تونس https://t.co/33tQ1Lryr3","['covid', 'criminals', 'agenda2030']",Twitter for Android,False
Justin Templer,,Unapologetic Radical Capitalist & INDIVIDUAL Rights Advocate that laughs at attempts by the Regressive Left to smear me by HACKING my PRIVATE email account,2015-12-12 19:55:55,994,947,30776,False,2022-01-22 21:02:31,"#Scientologist Tom Cruise demonstrated his paranoia about #COVID it likely helped cause the delays. 

Tom's ""superpowers"" are lacking.

#Scientology

https://t.co/5fl7fjo6Xq","['Scientologist', 'COVID']",Twitter Web App,False
Leslie,"Wardsboro, VT 05355","Penguin Collector—I keep the wounded—tweeting for popularity‘s akin to the flaw in unfettered profit—when desire, pleasure becomes addiction #MakeAmericaHumane",2009-04-05 01:08:42,445,561,37642,False,2022-01-22 21:02:20,"Geez didn’t realize @billmaher agrees with #GOPDeathCult re 2000+ deaths daily &amp; overflowing hospitals was worth him free to be mask-free cause he believes he won’t get very sick or die from #COVID 🙄

Besides he has no kids &lt;5 to worry about 🤦‍♀️ #RealTime

+FL TX lie re deaths",['GOPDeathCult'],Twitter for iPad,False
Maggie Smith,"Tucson, Arizona","Artist, art lover, bird watcher, garden creator, nature lover, wanderer, smart ass.",2015-01-19 18:43:14,1132,711,80357,False,2022-01-22 21:02:19,"@nportocarero @Gerard39delaney No no no no no the b**** who is promoting this little thing with her little blonde hairdo and whatever, been pretty much quarantined away from normal people. #Cryptocurrency is officially dead today along with #covid restrictions: it's all coming down.",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 21:02:08,7 Day Covid Growth in Deaths per 1K Population by County For RI   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/vyvMGPF9CX,,smcapplication,False
David Redkey,,"I'm a father, a writer, and a teacher who is doing what is best for my family.",2015-12-05 15:46:23,27,33,193,False,2022-01-22 21:01:07,"@willhumble_az @JoeKGerald @PublicHealthAZ @willhumble_az 
#False. 
Pennsylvania is 1.549 deaths per 100 #COVID19 patients.
Arizona is 1.514 deaths per 100 #COVID patients.","['False', 'COVID19']",Twitter for Android,False
Nathalie Robin Justice,,Writer. Photographer. Traveller.👩🏻‍🍳 Married to best friend: 17 yrs. #MyalgicE: 26 yrs. Bedridden: 3.5 yrs. Improving! #empathyis🔑 Instagram: nathaliewriter,2011-03-08 04:24:51,6403,6393,48447,False,2022-01-22 21:00:54,"@JustinTrudeau More than tourism…

A poem I felt I had to write. This is not directed at anyone in particular. It simply comes from the heart.

#nonessentialtravel #OmicronVarient #Covid #LongCovid https://t.co/WoCvQKN6hQ",,Twitter for iPhone,False
Lisa Marie Meadows,United States,Author/Nurse/Actor/Instagram lisamariemeadows/⚽️🚀📙#BLM A Wave Series -Pandemic Romance https://t.co/GTz4RazT1m https://t.co/aY0YQsOBC1,2018-08-24 05:05:50,7129,7770,9465,False,2022-01-22 21:00:51,"@CBCMontreal A New light of hope has awakened on the horizon, as the world emerges from the pandemic. Will Shelby and Simon overcome this final obstacle? What will our world look like? We will have to wait and see.-A Third Wave-The Survival. #COVID #Omicron #booktwt 
https://t.co/7AHELPzbnY https://t.co/gAbUctYCP0",,Twitter Web App,False
Helene Nichele,San Francisco Bay Area,Nonprofit professional. Fundraiser. Black history & politics lover. UVA Alumna. Charley's Auntie. Southern woman living in Ca,2009-08-03 01:31:26,517,375,16533,False,2022-01-22 21:00:12,I find it hard to believe that after dealing with #covid for 2yrs @FedEx still hasn’t staffed up. My package was scheduled to be delivered on 1/18 and is still sitting at a local @FedEx facility in a shipping container.,['covid'],Twitter for iPhone,False
