user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
4ncitizen,"Zachary, LA",Child of GOD! Follower of JESUS CHRIST!  PILGRIM and STRANGER of EARTH! Peace Seeker! Love Spreader! HOPEFUL in the PROMISE! Freedom Lover! Underdog Supporter!,2017-08-30 01:49:35,533,717,6182,False,2022-01-30 21:35:35,"Mind-controlled nanobots could release drugs inside your brain | New Scientist | 2016

Are they injecting people with nanobots and telling everyone it’s a vaccine?

#Jesus Saves

#LSU #Louisiana #covid19 #covid #coronavirus Covid-19 #nola #maga coronavirus https://t.co/vDgdDAbj8l",,Twitter for iPad,False
Whit Stillman,USA,"Filmmaker, Novelist?",2010-05-25 18:32:34,21061,2808,31161,True,2022-01-30 21:35:26,"Formerly ""prestigious conservative intellectual"" Richard Epstein of the formerly prestigious Hoover Institution confidently predicted a total of 5000 US dead under #COVID. The Former Guy has created a lot of ""formers."" https://t.co/H9TSq9pKkg https://t.co/pCQAIhugUJ",,Twitter for Android,False
Myrtle Bernice Adams,"Indiana, USA",,2013-09-20 05:55:54,117,282,67668,False,2022-01-30 21:35:13,"Been ill 23 months and a week. #Bronchitis. #Pneumonia. #Pleurisy. #Covid. #LongCovid. Now well, but weak as a new born kitten. Thrilled. Half-disbelieving. Giving thanks so much. Made it through in part due to the interest and humor of Ag Twitter.","['Bronchitis', 'Pneumonia', 'Pleurisy', 'Covid', 'LongCovid']",Twitter for iPhone,False
RED M.A.N.,,Taking one minute at a time.,2009-07-02 21:39:21,183,482,10152,False,2022-01-30 21:34:04,"@DrOz Damn, the DEVIL really does initially come to you in sheep's clothing.  #COVID 

You aren't who I thought you were Mehmet Oz.",['COVID'],Twitter Web App,False
thePlutoExperiment,Earth,"||Farm||Food||Health||Rest just revolves around it||🕊 tweets about agriculture🌽,health🍎,science🔬,tech⚙️, anything which drives or distorts the simulation🌇",2020-12-19 17:06:51,71,100,845,False,2022-01-30 21:30:52,"Let Kids Take Their Masks Off  - @nytimes 
#UnitedStates #COVID #schools #MaskMandates 

https://t.co/53ypef8gsL","['UnitedStates', 'COVID', 'schools', 'MaskMandates']",Twitter Web App,False
🇪🇺 European Investors News 🇪🇺,Germany France Spain Italy ,NEWS STOCK MARKET - TRADING - FOREX - CRYPTO - STOCKS,2010-06-10 07:59:08,2387,2822,3406,False,2022-01-30 21:30:50,$ARKK $TSLA $BBIG $FB $QQQ $NDX $MRNA  $VIX  $DKNG $CCL $DWAC $RCL $UAL $LCID $NCLH $SPX $NIO $AAL $JBLU $DAL $LUV $STRN $AMZN $AHT $PLUG $CZR $PENN $SNAP $FUBO $SOFI $CEI $AMC $COMPQ $WISH $TWTR $SAVE $SPY $BAC #omicron #COVID $HOOD #CAC #DAX30 #AEX #BEL20 https://t.co/f8UTLF8sMX,,Twitter Web App,False
Ben Roughley 🌸,"Sydney, New South Wales","Liberal Democrat - Candidate for Chifley (NSW) Authorised by Dr John Humphreys, Unit 11B 108 Wilkie St, Yeerongpilly QLD 4105 @LibDemAus",2021-06-06 03:48:42,2261,714,26177,False,2022-01-30 21:30:47,"Today is 689 days since “2 weeks to flatten the curve” was announced.

Over 70% of people that have died with #COVID had significant pre-existing medical conditions.

The median age of death is 82. Life expectancy in Australia is 82.

Restrictions still remain.

#COVID19aus",,Twitter for iPhone,False
Public/Active Transport Victoria,"Melbourne, Victoria",Advocate for greener cities with better public and active transport. Facebook group for advocacy https://t.co/c460z4YOEw,2014-09-09 05:42:20,1437,1476,46599,False,2022-01-30 21:30:27,"Melbourne urban design in 2021/22
Shocking and antiquated planning 

  #Cycle #bike #melbourne #covid #covid19 #victoria #springst @VictorianGreens @victorianlabor  @BenCarrollMP @DanielAndrewsMP","['Cycle', 'bike', 'melbourne', 'covid', 'covid19']",Twitter for iPhone,False
Virginia Phillips,"Colorado Springs, CO","Author/Speaker/Community Builder/Real Estate Investor
Investing in Communities because everything begins at home
#REI #MCAS #MCASCommunity",2016-04-03 00:13:42,3362,4897,4068,False,2022-01-30 21:30:23,"#COVID reinfections... make me think of this paper ""No one likes to go home after a good party. Bacteria feel the same way after causing a good infection, but what happens next often depends on..."" #MCAS  https://t.co/MxohBLdtp4",['COVID'],Twitter Web App,False
Middle East Monitor,"London, UK",Bringing a fair & accurate coverage of the Middle East to the West // Community Guidelines apply: https://t.co/bTnzUKfvtQ,2009-10-09 15:43:11,172112,1385,430,True,2022-01-30 21:30:02,Video: #Morocco begins construction of #covid vaccine plant https://t.co/ypsCp8oFTl,"['Morocco', 'covid']",Hootsuite Inc.,False
fishforbrains,,,2021-04-20 16:45:35,15,41,278,False,2022-01-30 21:29:07,Hang on so... the #Olympics will be held in #China ...where this whole #covid started. Wouldn’t it make more sense to change the location? Without a doubt something bad is going to come from this 🙄😐🙃,"['Olympics', 'China', 'covid']",Twitter for iPhone,False
micha das bach,http://eteuwu.blogspot.de/,my art_ is a passage through every wall ETE UWU,2012-09-17 19:33:04,393,2314,28549,False,2022-01-30 21:29:04,"#California #COVID even your healthy condition documented that you have risks if you get #vaccinated _ asked for medical exemption_answer is: NO 
because scared of losing their medical license https://t.co/SBrRo771KB","['California', 'COVID', 'vaccinated']",Twitter Web App,False
Robin A Weston #FBPE #RejoinEU 🇪🇺 #Climate #PATH,"Rilhac Lastours, France",80 yrs old endurance cycling for cancer & children's charities.  European ~ Environment ~ Electoral Reform/PR ~ NHS ~ Green ~Anti Tory  #JohnsonOut,2016-02-20 14:54:19,4662,4804,61658,False,2022-01-30 21:28:47,"@10DowningStreet 
PLEASE do you not realise how much anguish you are causing by flagrant disregard of the advice of most of the medical profession about the impetuous relaxation of #Covid rules?
You are gambling with lives.
#covidisreal #CovidIsNotOver https://t.co/8RDGKeCClZ",,Twitter Web App,False
Tomás Tyner,Ireland,"Image Creator/Medical Photographer. #ucc. Profile Imagery 👍  Mac from way back ❤️ Canon, Lumix, iPhone & Subaru 🇮🇪 🇪🇺 Instagram too 🖖#TheUccPhotographer",2011-10-05 21:38:28,2044,3461,15384,False,2022-01-30 21:28:37,The Physics of the #N95 Face Mask | WIRED #Covid  https://t.co/RVAUUFjX7X,"['N95', 'Covid']",Twitter for iPhone,False
Digby Hughes,,"Of course these are my own personal views! Love politics, the outdoors, social justice and tennis",2012-09-10 01:02:10,378,994,5171,False,2022-01-30 21:28:36,#domicrom ignoring ⁦@NSWHealth⁩ advice? How many deaths could have been prevented? #covid #covid-19 #nswpol  https://t.co/skMxmKFkyw,"['domicrom', 'covid', 'covid', 'nswpol']",Twitter for iPhone,False
Steven Stiles,,"Engineer, science fiction fan, environmentalist, enjoy walking and hiking.
Lives in the Silicon Valley in Caliornia, USA.",2020-11-02 01:10:14,55,269,3200,False,2022-01-30 21:28:33,"#Orwell was a true prophet.

.@Yale's online #Covid reporting system is turning #Students against each other
#Divisive #surveillance.
https://t.co/X4rff8ayuX","['Orwell', 'Covid', 'Students']",Twitter Web App,False
Gareth Lim,,"ex-Torontonian, ex-Vancouverite, now a Montrealer. Associate Prof. Canada Research Chair in Adipocyte Development.
 Lab: @lim_labo  Tweets are my own",2016-08-12 00:40:23,1808,990,9888,False,2022-01-30 21:28:33,"Chinese New Year is my favourite holiday out of the many. Once again, I'm bummed that I can't safely celebrate it this year with all of my family and close family friends in Ontario because of you know... #Covid.

What makes it so special?

1/

#CNY2022 #CNY #LunarNewYear",,Twitter Web App,False
Heal the Planet ✌✌🎸🎸,Fort Worth,"Climate, ERA, gun violence, low carb, guitar, cats, Army Vet, retired writer, blocking stupid & evil #ClimateAction #DemVoice1 #wtpBLUE",2011-03-04 08:05:43,39739,39640,56871,False,2022-01-30 21:28:25,"Republicans are running out of white uneducated racists and #Covid is killing off their unvaccinated base. 

So, now they want to recruit domestic terrorists with pardons

Sad, but true",['Covid'],Twitter Web App,False
Blaine Hashimoto,Hawaii/West Coast,"😷 People watcher, progressive, debater, rower, reader, and concerned citizen. Interested in all things that make us human.",2012-09-03 02:23:01,1708,5003,127748,False,2022-01-30 21:28:03,BA.2 #omicron variant: What you need to know | New Scientist #Covid  https://t.co/tymdxTotLg,"['omicron', 'Covid']",Twitter for iPhone,False
Lisa Rhodes,Everywhere,"World traveler, foodie and wine lover. Opinions are my own. #cybersecurity #blockchain #AI #Cloud #telecom, #datacenter. #scubadiver",2015-01-12 14:34:43,651,1787,2883,False,2022-01-30 21:27:33,"@SpotifyUSA  finally responds to Joe Rogan controversy with a plan to label podcasts that discuss #COVID-19 #excuses #boohiss
 https://t.co/WVQTyMlzbS via @Verge",['COVID'],Twitter Web App,False
Chook MP (Member of Public),"Western Australia, Australia",I watch people and wonder how some of them found their way out of the birth canal. Especially Morrison’s Muppets! #FedICAC #MorrisonMustGo,2021-01-16 23:41:50,1429,1815,59548,False,2022-01-30 21:27:32,"@DonttellJ Nah. Let’s not reduce ourselves to petty name calling.
Let’s call it for what it appears…Newman looks like he needs professional help. 

He clearly has no care or thought for the health &amp; safety of others. 
And in this #Covid ridden world, that can be fatal for some.",,Twitter for iPhone,False
Mark Naughton,United States,"Video Journalist exposing Truth through dialogue, YouTube link 👇and the Co Host of “2 Feds & A Blonde” Space",2018-01-30 01:13:15,2875,607,990,False,2022-01-30 21:26:11,"On this #SundayThoughts 

When you walk into a restaurant during the #VaccineMandate, they might as well ask you: 

“May I see your #VaccinePassport, of course both real and fakes accepted. Or you always have the option to make a political statement by being arrested!”

#COVID https://t.co/UkzVq80p0j","['SundayThoughts', 'VaccineMandate']",Twitter for iPhone,False
Jaime Trick,"Ottawa, Canada",Physiotherpist in Ottawa: Glebe and Stittsville. Runner/Cyclist/Triathlete. Mom/wife. Opinions are my own.,2011-05-08 14:25:36,402,320,24853,False,2022-01-30 21:25:59,"We live 3km from Parliament Hill. For the vast majority of the pandemic, my children have been too young to be vaccinated. We can keep them safe from #covid - but what’s happening downtown is beyond my control. Act now. 
@JustinTrudeau @fordnation @HarjitSajjan @JimWatsonOttawa",,Twitter for iPhone,False
Mir Bahmanyar,,"Author, filmmaker, 2/75 Ranger, Animals, Vegan, Vaxxed Mutant Boy 
BA Hist @UCBerkeley, MA War Studies @KingsCollegeLon 
Lit Agent: @alecdshane Writers House",2020-06-09 15:54:37,652,592,28796,False,2022-01-30 21:25:28,"#laurencefox is an entitled prick. Natural immunity -  why not? Why take #Ivermectin then. How about urine as well? Getting #VAXXED is about society &amp; the vulnerable not just yourself.
Laurence Fox says he has coronavirus and is taking ivermectin https://t.co/bo1LEdNfKI 
#COVID","['laurencefox', 'Ivermectin']",Twitter Web App,False
USArmyVet💛🐝,Portland & San Francisco,"Army Vet, Business Owner, Gay, likes to get things done! Liberal! Voter! I BLOCK FOOLS, IDIOTS,& BOTS & Purity Politics!!! Biden/Harris FOR AMERICA!!!",2009-09-10 05:34:32,1807,4995,61423,False,2022-01-30 21:25:27,@WSJ .@Spotify Digging in to prop up the LIES of .@joerogan LOL! How many more BILLIONS you going to lose for the PUNK? The government can't and won't control his speech...but we F@CKING can with out pocket books...  you hear that? You feel that yet? #DumpSpotify #FightForTruth #COVID,,Twitter Web App,False
Lida Afghan,,"Afghan Artist - Focusing on the voices of Afghanistan. 🇦🇫 My art is all about love, women’s rights, society & culture. Instagram: @LidasEyes",2013-09-17 15:03:42,2387,411,3703,False,2022-01-30 21:25:16,Afghanistan 2019 - I promised them I would come back. I didn’t know life would change that much #covid #Taliban https://t.co/KAwZpJhRWo,"['covid', 'Taliban']",Twitter for iPhone,False
Akbar Hussain,United Kingdom,,2022-01-11 19:31:26,1,298,22,False,2022-01-30 21:23:29,COVID vaccines will now be given out to children aged 5-11. #Covid_19 #Covid #COVID19,"['Covid_19', 'Covid', 'COVID19']",Twitter for iPhone,False
"Devika Bhushan, MD, FAAP | 🇮🇳 🇵🇭 🇺🇸","San Francisco, CA","Pediatrician | Chief Health Officer @CA_OSG | Intersectional #feminist | #Immigrant | Equity, justice, destigmatizing mental health | Personal views",2008-05-18 18:08:50,1480,4727,5726,False,2022-01-30 21:23:20,"To parents whose kids got #COVID despite your best efforts—please remember that this was not a moral failing. #Omicron is just really infectious.

The good news is: cases are coming down. 

Keep up the great work—mask, keep gatherings small, and get vax'd/boosted if you can! https://t.co/hZluCCnMs6",['COVID'],Twitter Web App,False
Norman Goldner,London/ Edgware,"faggot 🏳️‍🌈, Jew, cancer survivor, incontinent; tweet on politics, meejah, #HIV & general health, #PrEP U=U & more. #AIDS widow. #COYS! nlygo@aol.com",2010-05-06 16:17:15,1620,355,527028,False,2022-01-30 21:23:13,"@PeterStefanovi2 @amdwalker83 were it not for #COVID it is unlikely that taxes would have had to go up. and if they did, it wouldn't be by such a large amount.",['COVID'],Twitter Web App,False
American Fag,USA,"Cars, guns, money and cyrpto",2022-01-03 07:46:55,738,64,37,False,2022-01-30 21:23:12,I think I catched covid. Feeling ill the last couple of days. Low to none energy. Imma stay in bed till I get better. #ill #covid #Health,"['ill', 'covid', 'Health']",Twitter Web App,False
Flannel Flower💉💉💉,,"An engineer by training, a businessman by accident and now a man of leisure with dwindling responsibilities. Do unto others as you would have them do unto you.",2021-07-12 03:51:12,239,150,1857,False,2022-01-30 21:23:11,"@JaneAlcorn Remind everyone you know that Morrison's Liberals are OK with skipping out on a Senate Hearing into #COVID in Aged Care for the cricket.

It's a question of priorities and Aged Care isn't a Liberal priority.",,Twitter Web App,False
Thomas Lawler,"Emsworth, England",Married to @pippalawler. Ex Army. Engineer. Father of two. Cricket. Politics. Defence. Lover of facts and evidence based decision making.,2012-01-09 19:29:06,159,1294,586,False,2022-01-30 21:22:23,Always nice to make a positive contribution #covid https://t.co/oKP1z0yypt,['covid'],Twitter for iPhone,False
Barbara Malmet,"New York, NY","Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",2014-11-14 05:18:51,273832,7355,1013794,False,2022-01-30 21:22:19,"Republicans faith in science is falling according to a NORC poll at the University of Chicago. Might explain why some of them would rather drink their own urine, swallow horse paste, or take a bath in Borax than get a #COVID vaccine.",,Twitter for iPhone,False
🇨🇦 🇺🇦 @204queen0574 🇬🇧 🇨🇦,"Winnipeg, Manitoba",Alternate account for 204girl0574. Unapologetically opinionated and a true smart ass. Sarcasm is my mother tongue. Registered member of the LPC. NO DMS/LISTS!!!,2018-07-01 19:18:20,2263,2510,72906,False,2022-01-30 21:22:08,"No, this is why #IStandWithTrudeau - he is putting people first, over profit and that includes my four month-old grand-daughter Sadie. You look at that face and tell me he is making the wrong choice to put the protection of Canadians first. If you can. #covid #cdnpoli https://t.co/qveoU8ivoP https://t.co/uwFJaRQgzO",['IStandWithTrudeau'],Twitter Web App,False
David Dunn #Climate #crisis #UBI,manningtree essex uk,"Scrap all taxes and replace with a Natural Resource Tax,collected at source, based on the eco damage caused by their use and consumption+UBI+wealth Tax",2009-09-26 18:17:48,1466,5001,10095,False,2022-01-30 21:22:05,"PPE worth £2.7bn bought for NHS will go unused, minister says

Where is the public inquiry into #Covid 19?
We were promised one but nothing so far just Bla Bla ! 
 https://t.co/C5eHcW59Jg",['Covid'],Twitter for iPhone,False
Berihan Abbas Donald,Manchester,Solicitor. Netballer. Muslim. Sports fan. Feminist. Egyptian. Hong Konger. Part-time runner. Green Party member 💚🌏. Views expressed here are my own,2012-02-04 10:13:25,258,1827,7467,False,2022-01-30 21:22:03,"Day 1 Covid. Symptoms include sore throat, shivers, ear ache, muscle pain, running nose. Possible fever but no thermometer to confirm. #covid #day1 https://t.co/WEL8ySkbwc",,Twitter for iPhone,False
Rochelle Stevens,,"Mother, Sailor and cyclist. Love life and happiness.",2020-04-12 02:00:18,245,1074,4422,False,2022-01-30 21:21:48,"@VicGovDH Dr. Robert Malone: COVID vaccines are permanently damaging children
https://t.co/M0uvHOFwOD
#Covid_19 #COVID19 #COVID #COVID19nsw #CovidVaccines #covid19bc",['Covid_19'],Twitter Web App,False
Treena Wynes,Saskatoon,"Award-winning author of Am I The Only One? Struggling Being A Teen. Our Breaking Point: How COVID Has Us Exhausted, Agitated & Overwhelmed. Executive Director",2011-01-17 00:17:14,1721,1772,1566,False,2022-01-30 21:21:45,"No matter what side you are on regarding mandates and #COVID #health guidelines we can all agree we just want it all over with. Humanity has shown its colors these past 2 years.  #VaccineMandate #media #BidenBorderCrisis #ourbreakingpoint #OttawaConvoy
https://t.co/BvcQax0kHP","['COVID', 'health']",Twitter for Android,False
