user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Word Brothel,"Chicago, IL",Spreading REAL fake news,2015-05-21 01:55:14,264,183,904,False,2022-01-20 19:03:57,"It’s nice to finally have a real President with a plan again. 

#biden #covid #plan #president https://t.co/5jl9oNlmkD","['biden', 'covid', 'plan', 'president']",Twitter for iPhone,False
The Steelworker’s Daughter✊,"Tennessee, USA",#screamingfirehawks #TheExpanseOnPrime 🚀#HeartNursesLetTheBeatGoOn💔#BlueWave🌊 #VoteBlueSaveUSA,2014-06-28 19:13:52,3606,5003,9245,False,2022-01-20 19:03:48,"@timburchett How many Tennesseans have died needlessly from #COVID and you have been a #COVIDIDIOT #maskhole since the beginning?? You have refused to encourage #VaccinesWork 
#GQPDeathCult","['COVID', 'COVIDIDIOT', 'maskhole']",Twitter for iPhone,False
Maggie Levenstein,"Ann Arbor, MI","Director, ICPSR",2009-08-29 19:30:36,1172,611,36765,False,2022-01-20 19:03:22,Great opportunity to engage in important #socialscience #research on #COVID @ohiostate #postdoc https://t.co/QKotZ2yX76 https://t.co/KR9vulE4kI,"['socialscience', 'research', 'COVID', 'postdoc']",Twitter Web App,False
Tomthunkit™,In Your Mind Now,Tomthunkit's Mind Diner is open 24/7. All-you-can-eat smorgasbord of hand-picked deliciously sweet tweets for your political palate. Invest ($) in your future,2011-04-28 01:56:15,89746,71550,29855,False,2022-01-20 19:03:17,"WATCH &amp; SHARE THIS WITH PEOPLE YOU CARE ABOUT 
Booster vs. “natural immunity” 
#COVID
https://t.co/iJ8X1yuv8Y",['COVID'],The Social Jukebox,False
Niki,"Tolarian Academy, Dominaria",A loveable goth girl who loves gaming and erotica and so much more.,2021-12-31 22:13:59,2,2,3,False,2022-01-20 19:03:01,"So....just realized I got covid like a week ago. I had believed the coughing, fever, nausea, and discomfort was from...cat allergies. Aand I may have kind of gotten all my xlosest friends sick with it too because the moment i felt better i went out partied. #oops #COVID",,Twitter for Android,False
Grumpy Doc 😷💉,Cascadia ,"Avgeek, travel addict, wanderer, physician. Love big Boeings, C172s, auroras at FL390, retro spy stories, late nights, & the sea. 🌏✈👩‍⚕️🌃🐿♏🌹✊🏽🇭🇰",2017-06-12 07:54:43,1535,1495,61480,False,2022-01-20 19:02:57,"Someone should perhaps mention that while ICUs are relatively spared, that is because there are ICU pods in non-ICU areas at many local  hospitals. And when the #COVID ICU census goes down by 25%, often that's partly due to deaths. 
https://t.co/NnYSf4TOCQ",,Twitter for Android,False
TBGH,TX,The Texas Business Group on Health is a non-profit organization dedicated to the development and support of community-based employer coalitions across Texas.,2013-02-13 20:14:03,712,526,4236,False,2022-01-20 19:02:35,"#Employers relaxing #COVID safety measures amid #Omicron surge, #labor shortages https://t.co/hPUPJVq2tj via @Benefits_Pro #HR #WorkplaceSafety","['Employers', 'COVID', 'Omicron', 'labor']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 19:02:25,Total Covid Death Distribution by County  For AZ   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/jgoGsaodxL,,smcapplication,False
Professor BTC,🇺🇸,"Fix the money, fix the world. #Bitcoin. ⚡️. Speculator. Investor. Former Banker. Opinions are my own. Likes are not always endorsements. 🟨⬛️",2020-01-31 06:06:12,1398,2414,28083,False,2022-01-20 19:02:11,"Want to beat the #pandemic?

Turn off the TV, quit scrolling #socialmedia, and ignore it.

#covid #covid19 #omicron #omicronvariant #virus #coronavirus","['pandemic', 'socialmedia', 'covid', 'covid19', 'omicron']",Twitter for iPhone,False
ShineALightOnIt,"Virginia, USA","CoffeeTalk 24/7 ☕
(She/Her) Policy➡️Outcome,
repeat. Laugh. Grind. Be Kind.",2021-12-03 03:15:37,214,1720,18518,False,2022-01-20 19:02:06,"@DrEricDing ""Peak"" is the new minimizer ""go to"" word, replacing ""mild"" in #COVID 
Ever feel like we are caught in a psychological thriller movie wherein we are in Season 2➡️3 and every day is an Episode?",['COVID'],Twitter for Android,False
Ohio Covid 19 Reporting,"Cleveland, Ohio","Currently tweeting the latest on Ohio Department of Health COVID 19 metrics.

Account maintained and created by @mafaskojr. Not a representative of the Ohio DOH",2018-04-04 21:51:14,180,164,122,False,2022-01-20 19:02:04,"Ohio Dept. of Health - Coronavirus (COVID-19) Reporting 01/20/2022

Total Cases: 2,460,869 (+21,664)
Total Deaths in Ohio: 31,213 (+0)
Total Hospitalizations: 103,914 (+508)
Total ICU Admissions: 12,425 (+39)

https://t.co/euh3LfFgDJ

#COVID #Ohio #Omicron",,FaskoBot,False
KFDA NewsChannel10,"Amarillo, TX",NewsChannel10 Media is the leading media resource on the High Plains.,2008-06-25 21:36:51,42369,1145,3404,True,2022-01-20 19:01:53,The Amarillo Public Health Department COVID-19 report for January 20 shows 982 new cases in Potter and Randall counties. #Amarillo #COVID #NC10  https://t.co/KIl15QYjyI,,SocialNewsDesk,False
Plasma Faith Physics,Get It Online Anywhere OnEarth,Plasma Faith Physics Inspiring & Empowering Every Prediction HAPPENING NOW. Science Corrupt Media Global Politics Predictions InTHISBOOK Spritually EMPOWER,2014-05-27 14:45:39,340,1878,68275,False,2022-01-20 19:01:51,"Natural Immunity discussions are a Cover Up to the FACT that The #CovidVaccine was suppose to STOP all Mutations of #COVID as every #vaccine by design Does 

FOREWARNED PREDICTED in GOD COMMANDED BOOK https://t.co/KHg1rkXUrZ https://t.co/NjXzleFojz",['CovidVaccine'],Twitter for Android,False
Claire,Quebec,,2010-07-31 00:20:28,44,0,8,False,2022-01-20 19:01:33,@thevivafrei I noticed 4 days ago that about 2/3 of those in Quebec ICUs were double vaxxed and 1/3 unvaxxed. What is the percentage of vaxxed vs unvaxxed dying?  Has anyone come across those numbers? #covid #vaccineDeaths,,Twitter for iPhone,False
#24002,"Barrie, Ontario",Husband of 1. Dad of 2.  Trying to affect a positive change in an increasingly negative world.,2012-03-06 19:13:34,724,603,14031,False,2022-01-20 19:01:33,@StevenDelDuca @fordnation Do you really believe 100% compliance is reasonable? Do public servants disconnect from reality? So many people did it already. Some haven’t. #covid spreads among vaxxed &amp; unvaxxed. It’s here to stay. #generalstrike #onpoli #VoteThemAllOut,,Twitter for iPhone,False
Causes and Effects,,Endeavors to raise awareness of worthy causes &  promote positive change,2009-04-19 23:21:48,10586,7102,35651,False,2022-01-20 19:01:06,Where are you most likely to catch #COVID? New study highlights high risk locations https://t.co/9AB9zooDJj,['COVID'],Twitter Web App,False
Lisa Marie Meadows,United States,Author/Nurse/Actor/Instagram lisamariemeadows/⚽️🚀📙#BLM A Wave Series -Pandemic Romance https://t.co/GTz4RazT1m https://t.co/aY0YQsOBC1,2018-08-24 05:05:50,7136,7775,9465,False,2022-01-20 19:00:47,"@BBCNWT @BBCNewsnight A New light of hope has awakened on the horizon, as the world emerges from the pandemic. Will Shelby and Simon overcome this final obstacle? What will our world look like? We will have to wait and see.-A Third Wave-The Survival. #COVID #Omicron #booktwt 
https://t.co/7AHELPzbnY https://t.co/0kdUWrXzLP",,Twitter Web App,False
Wiley Business,Global,"Wiley is a leading publisher of business books and journals. We'll help you build your business, your career, and connect you with the latest business research.",2009-03-23 17:49:00,11613,4982,9681,False,2022-01-20 19:00:45,"As we have seen, every wave of #COVID produces a ripple effect in the economy. Learn what the repercussions of #omicron could be: https://t.co/VlFP3HPc84 https://t.co/vXnpEzAqzt",['COVID'],Hootsuite Inc.,False
Paul DeGrandchamp,,"We can respect others and represent God better if we are quick to listen, and slow to speak.
""...as far as it depends on you, live at peace with everyone.""",2021-12-21 18:22:46,9,38,1,False,2022-01-20 19:00:41,"#covid #freestateofflorida #johnstossel @pjdchamp 
The Free State of Florida lives with Covid...
https://t.co/86P7614ELP","['covid', 'freestateofflorida', 'johnstossel']",Hootsuite Inc.,False
Tracey Orr,Calgary,"Wife, friend, cat mom, counsellor, teacher, contemplator of purpose",2016-09-08 01:36:53,90,296,2094,False,2022-01-20 19:00:39,Feels like I’ve heard this one.  #COVID #notsurewhattosay #COVID19AB #Covid_19 https://t.co/M1CBWP8FCD,"['COVID', 'notsurewhattosay', 'COVID19AB', 'Covid_19']",Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 19:00:38,Total Covid Death Distribution by County  For AK   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/xJCAfP6KSB,,smcapplication,False
Aeicha 🌻🦈🌊🏳️‍🌈,wherever the cupcakes are (NC),"Lover of books, cupcakes, and too many tv shows. Super proud auntie 💕 #KindnessKrew $Aeicha",2009-02-13 03:55:12,2652,3005,11386,False,2022-01-20 19:00:36,"If you’d like to cheer 8 yo Little A up and send her a surprise while she’s in quarantine with covid, that would be so so amazing!! Here’s a wishlist of mostly books she’s been wanting to read. Thank you ❤️❤️❤️❤️ #amazon #wishlist #covid 

https://t.co/H3yktzq7Ps",,Twitter for iPhone,False
John Zimmer,,"International speaker and lawyer. I tweet public speaking tips, quotes, motivation, humour and politics. And occasional random thoughts.",2009-04-02 14:10:52,6938,1366,27072,False,2022-01-20 19:00:30,God’s tech support these days. #COVID #Covid19 https://t.co/dTloBa6pbh,"['COVID', 'Covid19']",Twitter for iPhone,False
Plasma Faith Physics,Get It Online Anywhere OnEarth,Plasma Faith Physics Inspiring & Empowering Every Prediction HAPPENING NOW. Science Corrupt Media Global Politics Predictions InTHISBOOK Spritually EMPOWER,2014-05-27 14:45:39,340,1878,68275,False,2022-01-20 19:00:26,@KamVTV Natural Immunity discussions are a Cover Up to the FACT that The #CovidVaccine was suppose to STOP all Mutations of #COVID as every #vaccine by design Does https://t.co/ZWiXMHVoAR,['CovidVaccine'],Twitter for Android,False
TheGreekVibe,"Athens, Greece",The Genuine Greece Experience by @MariaParavantes https://t.co/21IHHIoeAf | Greece Travel & Culture Inspiration | Stories & Ideas for your #nextgreeceadventure,2012-01-22 13:34:50,1124,1481,1290,False,2022-01-20 19:00:26,"Five heart-opening ways to protect and nurture your soul, body and mind during and after the #Covid-19 pandemic. #health #wellness https://t.co/d7ujRn1NcU",['Covid'],Hootsuite Inc.,False
DisposeRx,"Sanford, NC","The market leader in at-home medication disposal solutions, DisposeRx packets can be found at more than 33,000 pharmacies. Simple. Convenient. Effective.",2018-01-12 17:12:05,442,1653,1918,False,2022-01-20 19:00:24,".@Walgreens has launched the COVID-19 index, a tool to advance rapid detection of Omicron and track variant activity by state.

Learn more: https://t.co/05mVg4jMtf

#COVID19 #covid #omicron",,Hootsuite Inc.,False
AHRQ,"Rockville, Maryland",U.S. Department of Health and Human Services' Agency for Healthcare Research and Quality https://t.co/FnhwDDq9FV,2009-06-05 18:24:23,73329,1607,2637,True,2022-01-20 19:00:22,"While much of AHRQ's focus in 2021 remained on #COVID-19, important efforts continued to reduce #antibiotic use across clinical settings &amp; provide analyses of hospital data to inform the U.S. response to the pandemic. https://t.co/7In7i2JQ2Q https://t.co/r1wnYYdu3N","['COVID', 'antibiotic']",Sprout Social,False
MedShr,"London, England","MedShr -The App for Doctors, is a HIPAA & GMC compliant network for medical professionals to discuss clinical cases. MedShr now has over 1.8M members worldwide.",2014-06-12 08:52:31,8273,2879,47818,False,2022-01-20 19:00:10,"COVID-19 or lung metastases?
A woman with cervical cancer presents with dyspnoea, O2 saturation 83% without supplementary oxygen, and rhonchi in both hemithoraces. 
Your diagnosis?
https://t.co/B6FjCkDE3O

#oncology #cervicalcancer #cancer #oncotwitter #COVID19 #Covid",,Hootsuite Inc.,False
Jackson Health Foundation,"Miami, FL ","Revolutionizing fundraising for @JacksonHealth, one of the largest public health system in the U.S. #MakingMiraclesHappen #MiraclesMadeDaily #SupportJHF",2013-01-30 15:24:03,1046,954,759,False,2022-01-20 19:00:08,"Our Conversations in Care webinar yesterday was great!  Dr. Lilian Abbo, Associate Chief Medical Officer, Infectious Diseases @JacksonHealth, discussed the latest on #COVID-19 and #omicron. 

👁️If you missed it, you can watch on our YouTube channel - https://t.co/Lj1vqDIX3W! https://t.co/qECjDpcSHl",,Hootsuite Inc.,False
LogisticsIT Magazine,"London, UK",The pan European magazine & website promoting the effective use of IT in #Manufacturing & #SupplyChain applications,2009-09-18 12:10:05,19250,3601,10,False,2022-01-20 19:00:06,"Re-thinking supply chains – beyond Covid and Brexit 
https://t.co/GAYcQknrIU #OP2MA #Covid #Brexit #Supplychain #Logistics #TCA #TradeAgreement https://t.co/kgQPa8FDvL","['OP2MA', 'Covid', 'Brexit', 'Supplychain']",MavSocial Ads,False
POWER UP™ (NV3 tech),"Baltimore, MD",PowerUp™ (formerly NV3 Technologies) is the creator of the first USA made rapid cell phone  charging station.,2012-04-02 16:22:43,255,1254,857,False,2022-01-20 19:00:02,"As #Omicron and #Deltacron spread, UVC sanitization is a great way to destroy germs that live on our devices. Set up a UVC Charging Locker in high-traffic areas to help reduce the spread of #COVID. 

https://t.co/IwhHd9P2u0 

#DeviceCleaning #UVCSanitization https://t.co/dPWoI7DvDw","['Omicron', 'Deltacron']",Zoho Social,False
RCSCC Patriot,Newmarket Ontario Canada,Royal Canadian Sea Cadet Corps 221 Patriot We are a Canadian youth program in Newmarket Ontario Canada,2012-09-13 15:59:23,287,56,210,False,2022-01-20 19:00:01,Getting help when we need it!  Especially during #covid and #lockdown @ComdCJCR https://t.co/VBJQkuPAHs,"['covid', 'lockdown']",Twitter Web App,False
Gulf News,United Arab Emirates,We don't just cover the news - we uncover the truth. The official Twitter feed from Gulf News.,2009-02-11 08:21:32,1327193,239,948,True,2022-01-20 19:00:00,"Analysis: How #Omicron highlights fading hope of herd immunity from #COVID19
Omicron has re-infected people who were vaccinated or had previously contracted #COVID

https://t.co/LBCFZFgw2j","['Omicron', 'COVID19']",TweetDeck,False
๏lเ ร๏гєภร๏ภ,"Montreal, CA","Mashing material + immaterial Art, Activism w/ dash of humor 
https://t.co/mYhTBMzZOl",2009-09-05 07:06:42,430,309,617,False,2022-01-20 18:59:57,"CREDIT, 2022. Available as 44x88in canvas @artmur
 or 1000x2000px #NFT for the exhibition 'CAPITALOCENE?'
https://t.co/pDIYh6nC1Z
#Anthropocene #anticapitalism #economics #globalization #vaccine #covid19 #covid #vaccines #artnft #cleanftp #nftcollector #NFT #nftcommunitycryptoart",['NFT'],Twitter Web App,False
AtlantiCare,New Jersey,"AtlantiCare is an integrated health system designed to help people achieve optimal health. We provide accessible, comprehensive services of superior quality.",2011-01-27 19:32:19,2366,386,463,False,2022-01-20 18:59:50,"We continue to urge our community to get vaccinated and boosted, to stay home when sick, and to follow all other precautions to prevent the spread of COVID.
#atlanticare #COVID #covidtesting",,Twitter Web App,False
